frame,fps,compute_ms,sleep_ms,util,timestamp
83,109.00227102225524,5.017757415771484,3.3155759175618487,0.6020586428554355,1763889644.2110708
84,109.30735070628317,5.003213882446289,3.330119450887044,0.6003136282581638,1763889644.220099
85,109.5986996423234,6.943702697753906,1.389630635579427,0.8331443464088998,1763889644.2290714
86,109.96952384640197,4.969596862792969,3.3637364705403643,0.5962800699267651,1763889644.2380984
87,110.13136362310436,4.973411560058594,3.3599217732747393,0.5967377786735905,1763889644.2470984
88,110.3271577082003,4.9724578857421875,3.3608754475911455,0.5966233514868842,1763889644.2561014
89,110.47673106579491,7.971763610839844,0.36156972249348945,0.9564968536783399,1763889644.2653065
90,110.10846403106584,5.041599273681641,3.2917340596516924,0.6049193225230942,1763889644.274354
91,110.19230511333164,5.000114440917969,3.3332188924153643,0.5999417399013681,1763889644.283381
92,110.3095886366481,6.944417953491211,1.3889153798421223,0.8332301667989295,1763889644.2923806
93,110.47091514064813,4.973411560058594,3.3599217732747393,0.5967377786735905,1763889644.301381
94,110.5976216253791,4.942655563354492,3.390677769978841,0.5930475019023108,1763889644.3103807
95,110.70134153163293,4.972934722900391,3.3603986104329424,0.5966805650802373,1763889644.319326
96,110.91936635678641,7.997274398803711,0.33605893452962227,0.9595577809227347,1763889644.328277
97,111.07889815681204,5.018711090087891,3.3146222432454424,0.6021730700421419,1763889644.3373246
98,110.96865241392861,6.000518798828125,2.332814534505208,0.7199758587563243,1763889644.3463562
99,110.91955380464148,7.938623428344727,0.39470990498860664,0.9525205089402945,1763889644.355424
100,110.79177324643189,5.018711090087891,3.3146222432454424,0.6021730700421419,1763889644.3644433
101,110.80790445493035,4.997014999389648,3.3363183339436846,0.5995698515445725,1763889644.374442
102,108.6487271120391,5.0296783447265625,3.3036549886067705,0.6034889826892649,1763889644.383473
103,109.06536745445518,6.998777389526367,1.334555943806966,0.8397525164411912,1763889644.392499
104,109.41037944087411,4.9724578857421875,3.3608754475911455,0.5966233514868842,1763889644.4015002
105,109.7474273541508,4.97126579284668,3.3620675404866533,0.5964803175035012,1763889644.4104989
106,110.02354133222508,5.975484848022461,2.357848485310872,0.7169721451052827,1763889644.4194987
107,110.24148857070749,4.972696304321289,3.360637029012044,0.5966519582835608,1763889644.4284995
108,110.413491767776,4.940509796142578,3.392823537190755,0.5927900407322215,1763889644.4384987
109,108.33224310425419,3.972291946411133,4.3610413869222,0.47661783942860453,1763889644.4484425
110,106.77898411583917,4.998922348022461,3.334410985310872,0.5997987059179852,1763889644.4575021
111,107.4990524470175,6.938934326171875,1.3943990071614583,0.832572210475368,1763889644.467498
112,106.00737056516064,4.943370819091797,3.389962514241536,0.5931333222923406,1763889644.4764984
113,107.0273745978239,4.943370819091797,3.389962514241536,0.5931333222923406,1763889644.4854434
114,107.98078874484051,3.996610641479492,4.336722691853841,0.47953573268961636,1763889644.4954715
115,106.32854103129716,5.969524383544922,2.363808949788411,0.7162569751883681,1763889644.504499
116,107.2174070908311,4.942417144775391,3.3909161885579424,0.5930188951056342,1763889644.5134716
117,108.06389750664479,4.969596862792969,3.3637364705403643,0.5962800699267651,1763889644.5224984
118,108.60744773775819,5.975484848022461,2.357848485310872,0.7169721451052827,1763889644.5314944
119,109.11803706225152,4.946708679199219,3.3866246541341143,0.5935338174458128,1763889644.540499
120,109.50531717363091,4.942417144775391,3.3909161885579424,0.5930188951056342,1763889644.549498
121,109.82867551662363,3.9725303649902344,4.360802968343099,0.47664644622528113,1763889644.5594711
122,107.91698774774788,5.970239639282227,2.3630936940511065,0.7163427955783979,1763889644.5685
123,108.48465436508502,4.941225051879883,3.3921082814534502,0.5928758611222513,1763889644.5775
124,109.00979030178485,4.941225051879883,3.3921082814534502,0.5928758611222513,1763889644.5865
125,109.4304877463553,4.942417144775391,3.3909161885579424,0.5930188951056342,1763889644.5964513
126,107.64215966928052,4.990100860595703,3.34323247273763,0.5987402544409515,1763889644.6054723
127,108.28411122248735,6.968975067138672,1.3643582661946614,0.836176666856618,1763889644.6144989
128,108.78420392780501,4.942655563354492,3.390677769978841,0.5930475019023108,1763889644.6234715
129,109.31733497622392,4.969596862792969,3.3637364705403643,0.5962800699267651,1763889644.6324983
130,109.6101977134215,6.944179534912109,1.3891537984212239,0.833201560002253,1763889644.642492
131,107.70058272402107,4.949331283569336,3.384002049763997,0.5938484922092553,1763889644.651499
132,108.36547438505096,4.973173141479492,3.360160191853841,0.5967091718769139,1763889644.6604922
133,108.93153115173112,4.949092864990234,3.3842404683430987,0.5938198854125787,1763889644.6694722
134,109.41685109953438,6.969213485717773,1.3641198476155598,0.8362052736532946,1763889644.6784983
135,109.69156635693747,4.943132400512695,3.3902009328206377,0.593104715495664,1763889644.6874425
136,110.11393014805832,4.998683929443359,3.3346494038899737,0.5997700991213086,1763889644.6964986
137,110.17572710075501,6.973981857299805,1.3593514760335286,0.8367774095868262,1763889644.7065017
138,108.13440377994618,4.93931770324707,3.3940156300862627,0.5926470067488386,1763889644.715535
139,108.64806356449749,4.906177520751953,3.42715581258138,0.5886706620107931,1763889644.7244723
140,109.29642662922164,4.969358444213867,3.363974889119466,0.5962514631300885,1763889644.7334468
141,109.72237588177379,6.9942474365234375,1.3390858968098958,0.839208987304336,1763889644.742443
142,110.00939038288968,4.028797149658203,4.30453618367513,0.4833976502409555,1763889644.7524748
143,107.94431238236461,4.966497421264648,3.3668359120686846,0.5959081815699695,1763889644.7624407
144,106.42389009727927,5.00035285949707,3.3329804738362627,0.5999703466980447,1763889644.771492
145,107.23532954700475,4.949092864990234,3.3842404683430987,0.5938198854125787,1763889644.7804756
146,108.0510237225295,6.965875625610352,1.3674577077229817,0.8358047784998223,1763889644.7895005
147,108.60183131522277,4.941225051879883,3.3921082814534502,0.5928758611222513,1763889644.7984715
148,109.17558363723681,4.969596862792969,3.3637364705403643,0.5962800699267651,1763889644.8074985
149,109.49621145577224,5.953073501586914,2.380259831746419,0.7142831062176836,1763889644.8164926
150,109.8337627177935,4.948616027832031,3.384717305501302,0.5937626718192255,1763889644.825499
151,110.07319399464988,7.94219970703125,0.3911336263020832,0.9529496108904433,1763889644.8343923
152,110.54751795811235,5.018711090087891,3.3146222432454424,0.6021730700421419,1763889644.8434427
153,110.5365602042138,5.967378616333008,2.3659547170003252,0.7159995140182788,1763889644.8524609
154,110.6066652155852,4.949092864990234,3.3842404683430987,0.5938198854125787,1763889644.8614693
155,110.6868142812973,4.94074821472168,3.3925851186116533,0.5928186475288981,1763889644.870461
156,110.7921411423842,4.951000213623047,3.382333119710286,0.5940487397859914,1763889644.880467
157,108.62181813693442,4.942893981933594,3.3904393513997393,0.5930761086989874,1763889644.88944
158,109.18624184082611,7.002115249633789,1.3312180836995442,0.8401530115946634,1763889644.8984697
159,109.49830300715777,4.940271377563477,3.3930619557698565,0.592761433935545,1763889644.907468
160,109.82483073702822,4.941701889038086,3.391631444295247,0.5929330747156045,1763889644.9164412
161,110.14865192090116,5.968570709228516,2.3647626241048174,0.7161425480016618,1763889644.925461
162,110.29223513367589,4.948616027832031,3.384717305501302,0.5937626718192255,1763889644.9344609
163,110.45644361186814,4.973173141479492,3.360160191853841,0.5967091718769139,1763889644.943461
164,110.58722169921134,4.948854446411133,3.3844788869222002,0.5937912786159021,1763889644.9524398
165,110.7443604714243,6.97016716003418,1.3631661732991536,0.8363197008400008,1763889644.961469
166,110.745967635675,4.940986633300781,3.392346700032552,0.5928472543255747,1763889644.9704695
167,110.81766362140058,4.940271377563477,3.3930619557698565,0.592761433935545,1763889644.9794672
168,110.88208606286413,6.942272186279297,1.3910611470540364,0.8329727056288403,1763889644.9884408
169,110.99327180475224,4.968881607055664,3.364451726277669,0.5961942495367354,1763889644.9984355
170,108.80513246014206,7.974386215209961,0.35894711812337227,0.9568115284417824,1763889645.0073798
171,109.40478303062199,5.017518997192383,3.3158143361409502,0.6020300360587589,1763889645.0164278
172,109.62819533095346,5.969524383544922,2.363808949788411,0.7162569751883681,1763889645.0254273
173,109.92580049609242,4.96983528137207,3.3634980519612627,0.5963086767234417,1763889645.0344117
174,110.20162811016641,4.985809326171875,3.347524007161458,0.598225332100773,1763889645.0434556
175,110.27557765751072,5.941629409790039,2.391703923543294,0.7129099799772075,1763889645.0524485
176,110.46020337047423,4.948854446411133,3.3844788869222002,0.5937912786159021,1763889645.0614502
177,110.58610951277943,4.97889518737793,3.3544381459554033,0.5973957349971519,1763889645.0704575
178,110.67330805544444,4.93931770324707,3.3940156300862627,0.5926470067488386,1763889645.0794296
179,110.82980290694059,6.9675445556640625,1.3657887776692708,0.8360050260765584,1763889645.0884545
180,110.82485466275165,4.942655563354492,3.390677769978841,0.5930475019023108,1763889645.097456
181,110.87841902353996,4.940986633300781,3.392346700032552,0.5928472543255747,1763889645.1064491
182,110.94188686252232,5.979299545288086,2.354033788045247,0.7174298538521081,1763889645.1154542
183,110.96322090119075,4.942893981933594,3.3904393513997393,0.5930761086989874,1763889645.1243992
184,111.12946578753397,4.998683929443359,3.3346494038899737,0.5997700991213086,1763889645.133455
185,110.98873704568682,4.942178726196289,3.391154607137044,0.5929902883089577,1763889645.14242
186,111.09993065032532,7.007122039794922,1.3262112935384114,0.8407537543248718,1763889645.1524286
187,108.8628121445486,7.000446319580078,1.3328870137532551,0.8399527640179273,1763889645.1614482
188,109.26414942751539,4.948854446411133,3.3844788869222002,0.5937912786159021,1763889645.1704547
189,109.6175033624274,4.941701889038086,3.391631444295247,0.5929330747156045,1763889645.1804273
190,107.74900890587384,4.969596862792969,3.3637364705403643,0.5962800699267651,1763889645.18943
191,108.41480034503806,5.966901779174805,2.3664315541585283,0.7159423004249257,1763889645.1984584
192,108.88407435229537,7.938861846923828,0.3944714864095051,0.952549115736971,1763889645.2073338
193,109.64153122739049,5.04755973815918,3.2857735951741533,0.6056344924400088,1763889645.2164092
194,109.7508133176539,5.942106246948242,2.391227086385091,0.7129671935705607,1763889645.2254026
195,110.0392127282993,4.979372024536133,3.3539613087972002,0.5974529485905051,1763889645.2344086
196,110.2387297421248,4.973411560058594,3.3599217732747393,0.5967377786735905,1763889645.2434123
197,110.40422391656818,4.938602447509766,3.3947308858235674,0.5925611863588088,1763889645.2523832
198,110.61749771831315,6.998777389526367,1.334555943806966,0.8397525164411912,1763889645.2614095
199,110.65149837275402,4.9724578857421875,3.3608754475911455,0.5966233514868842,1763889645.270382
200,110.81176283074647,5.00035285949707,3.3329804738362627,0.5999703466980447,1763889645.2794507
1,110.70322102780143,5.90205192565918,2.4312814076741533,0.7081612517288942,1763889645.2894087
2,108.64687303695612,2.9494762420654297,5.383857091267903,0.35389468168604926,1763889645.2993824
3,106.97010761370183,7.968902587890625,0.3644307454427082,0.9561535721182209,1763889645.308001
4,108.78172940059659,5.048513412475586,3.284819920857747,0.6057489196267152,1763889645.3170502
5,109.12684050901633,4.999399185180664,3.333934148152669,0.5998559195113384,1763889645.32605
6,109.52412791214049,7.000207901000977,1.3331254323323567,0.8399241572212507,1763889645.3350706
7,109.79085776779883,4.949331283569336,3.384002049763997,0.5938484922092553,1763889645.3440785
8,110.03534356429994,4.941463470458984,3.3918698628743487,0.5929044679189279,1763889645.3540523
9,108.08088403557689,4.99725341796875,3.336079915364583,0.5995984583412491,1763889645.3630493
10,108.6944295095724,6.99925422668457,1.334079106648763,0.8398097300345444,1763889645.3720758
11,109.11245855747305,4.973888397216797,3.359444936116536,0.5967949922669437,1763889645.381079
12,109.5043834552682,4.969596862792969,3.3637364705403643,0.5962800699267651,1763889645.3900762
13,109.8326399756516,5.974531173706055,2.3588021596272783,0.7168577179185764,1763889645.3990765
14,110.08759012621664,4.971742630004883,3.3615907033284502,0.5965375310968544,1763889645.4080794
15,110.28507700020798,4.969120025634766,3.3642133076985674,0.5962228563334119,1763889645.4180777
16,108.23141909730488,4.971742630004883,3.3615907033284502,0.5965375310968544,1763889645.4270487
17,108.8792538629025,5.99980354309082,2.3335297902425127,0.7198900383662945,1763889645.4360774
18,109.25505219645103,7.965326309204102,0.36800702412923164,0.9557244701680722,1763889645.4449563
19,109.92923710637271,5.047321319580078,3.286012013753255,0.6056058856433323,1763889645.454031
20,109.9827149964323,5.944013595581055,2.3893197377522783,0.7131960479439734,1763889645.4630334
21,110.20235356975105,4.940509796142578,3.392823537190755,0.5927900407322215,1763889645.472008
22,110.44711743419732,4.965782165527344,3.3675511678059893,0.5958223611799397,1763889645.4810314
23,110.52221953723289,4.942178726196289,3.391154607137044,0.5929902883089577,1763889645.4899747
24,110.78083713174574,6.999015808105469,1.3343175252278645,0.8397811232378678,1763889645.4990258
25,110.72146922071414,4.94837760925293,3.3849557240804033,0.5937340650225489,1763889645.5080273
26,110.79571066990995,4.946231842041016,3.3871014912923174,0.5934766038524596,1763889645.5170326
27,110.84569193747942,5.942344665527344,2.3909886678059893,0.7129958003672373,1763889645.526987
28,108.76806533385019,4.986763000488281,3.346570332845052,0.5983397592874793,1763889645.5360315
29,109.12756153292963,7.942438125610352,0.39089520772298164,0.9529782176871199,1763889645.5447674
30,110.19609687788162,4.048347473144531,4.284985860188802,0.4857434075684356,1763889645.5547853
31,108.12119755561578,4.999876022338867,3.333457310994466,0.5999131331046915,1763889645.5638428
32,108.57805306949922,6.942272186279297,1.3910611470540364,0.8329727056288403,1763889645.573841
33,106.86579995273787,4.94384765625,3.389485677083333,0.5931905358856938,1763889645.582786
34,107.8515290287717,4.9991607666015625,3.3341725667317705,0.5998273127146618,1763889645.591836
35,108.38093342903454,4.948616027832031,3.384717305501302,0.5937626718192255,1763889645.6008177
36,108.97223453256721,6.9675445556640625,1.3657887776692708,0.8360050260765584,1763889645.6098435
37,109.3364584134907,4.941701889038086,3.391631444295247,0.5929330747156045,1763889645.6188157
38,109.7603231933776,4.969596862792969,3.3637364705403643,0.5962800699267651,1763889645.6278431
39,109.96283282049546,6.973743438720703,1.3595898946126301,0.8367488027901496,1763889645.6368425
40,110.19409924532235,4.942655563354492,3.390677769978841,0.5930475019023108,1763889645.6457872
41,110.51476442970939,4.9991607666015625,3.3341725667317705,0.5998273127146618,1763889645.6558375
42,108.3117213981111,4.947662353515625,3.385670979817708,0.5936482446325192,1763889645.6648166
43,108.92336878095138,5.998849868774414,2.334483464558919,0.7197756111795882,1763889645.6748421
44,107.08782225424982,4.943132400512695,3.3902009328206377,0.593104715495664,1763889645.683844
45,107.88761617403313,4.9419403076171875,3.3913930257161455,0.5929616815122811,1763889645.6928425
46,108.5362812705285,5.974531173706055,2.3588021596272783,0.7168577179185764,1763889645.701842
47,109.05226924775245,4.942893981933594,3.3904393513997393,0.5930761086989874,1763889645.710843
48,109.4615277389431,4.942417144775391,3.3909161885579424,0.5930188951056342,1763889645.7198446
49,109.78775748449313,4.940509796142578,3.392823537190755,0.5927900407322215,1763889645.7287872
50,110.19505615289258,6.99925422668457,1.334079106648763,0.8398097300345444,1763889645.7378361
51,110.25808423305865,4.949092864990234,3.3842404683430987,0.5938198854125787,1763889645.7468445
52,110.40794949527607,4.94074821472168,3.3925851186116533,0.5928186475288981,1763889645.7558424
53,110.55372578594,5.974292755126953,2.35904057820638,0.7168291111218998,1763889645.7657988
54,108.53064346400106,4.986286163330078,3.347047170003255,0.5982825456941261,1763889645.775786
55,106.85031629427374,6.999015808105469,1.3343175252278645,0.8397811232378678,1763889645.7848458
56,107.55553724594532,4.93931770324707,3.3940156300862627,0.5926470067488386,1763889645.7938442
57,108.27061812805826,4.94074821472168,3.3925851186116533,0.5928186475288981,1763889645.8028426
58,108.84268283374861,5.958318710327148,2.3750146230061846,0.7149124557445685,1763889645.8117852
59,109.43899643229696,4.999876022338867,3.333457310994466,0.5999131331046915,1763889645.8208423
60,109.63345470085495,4.942893981933594,3.3904393513997393,0.5930761086989874,1763889645.8298361
61,109.94414678960533,4.948854446411133,3.3844788869222002,0.5937912786159021,1763889645.8388164
62,110.22635231725747,6.969213485717773,1.3641198476155598,0.8362052736532946,1763889645.8478448
63,110.3333159300709,4.940271377563477,3.3930619557698565,0.592761433935545,1763889645.856815
64,110.56254898050155,4.96983528137207,3.3634980519612627,0.5963086767234417,1763889645.865842
65,110.60578373038403,6.973981857299805,1.3593514760335286,0.8367774095868262,1763889645.8747873
66,110.84292011578728,4.997968673706055,3.3353646596272783,0.5996842787312788,1763889645.8838422
67,110.76182654788141,4.944086074829102,3.3892472585042315,0.5932191426823704,1763889645.8928444
68,110.82623119434093,4.94074821472168,3.3925851186116533,0.5928186475288981,1763889645.9018364
69,110.90308491570079,7.948875427246094,0.38445790608723945,0.9537506011973876,1763889645.9107714
70,111.10641499201202,5.017518997192383,3.3158143361409502,0.6020300360587589,1763889645.919819
71,110.99008337572772,5.970001220703125,2.363332112630208,0.7163141887817213,1763889645.9288478
72,110.94371580671121,4.941225051879883,3.3921082814534502,0.5928758611222513,1763889645.937848
73,110.97645079106434,4.94074821472168,3.3925851186116533,0.5928186475288981,1763889645.9468465
74,111.00734896415348,5.953788757324219,2.3795445760091143,0.7143689266077135,1763889645.9558463
75,111.0285346762502,4.942655563354492,3.390677769978841,0.5930475019023108,1763889645.9648197
76,111.1110228681357,4.999637603759766,3.3336957295735674,0.5998845263080149,1763889645.9738402
77,111.060373732595,4.94837760925293,3.3849557240804033,0.5937340650225489,1763889645.9828212
78,111.11756018228509,6.967782974243164,1.3655503590901692,0.836033632873235,1763889645.9918458
79,111.05564594779364,4.943132400512695,3.3902009328206377,0.593104715495664,1763889646.0008461
80,111.06599490393029,4.942893981933594,3.3904393513997393,0.5930761086989874,1763889646.0098488
81,111.06838914348323,5.9413909912109375,2.3919423421223955,0.7128813731805309,1763889646.0188413
82,111.09563185459622,4.947900772094727,3.3854325612386065,0.5936768514291958,1763889646.027819
83,111.15404631490789,5.041360855102539,3.291972478230794,0.6048907157264176,1763889646.0369112
84,110.9197967330675,4.949092864990234,3.3842404683430987,0.5938198854125787,1763889646.045892
85,111.00568978105952,6.968259811401367,1.365073521931966,0.8360908464665882,1763889646.0548599
86,111.10637561386235,5.000114440917969,3.3332188924153643,0.5999417399013681,1763889646.0639195
87,110.96096564543606,4.9419403076171875,3.3913930257161455,0.5929616815122811,1763889646.072918
88,110.99496084765086,4.972934722900391,3.3603986104329424,0.5966805650802373,1763889646.081919
89,111.01568101886183,4.940986633300781,3.392346700032552,0.5928472543255747,1763889646.090918
90,111.03696659280837,7.94219970703125,0.3911336263020832,0.9529496108904433,1763889646.0997999
91,111.34751276905249,5.017280578613281,3.316052754720052,0.6020014292620823,1763889646.1088479
92,111.18237912169785,5.969524383544922,2.363808949788411,0.7162569751883681,1763889646.1178508
93,111.16090819659294,4.966259002685547,3.367074330647786,0.5958795747732929,1763889646.1268756
94,111.08973889447353,4.941463470458984,3.3918698628743487,0.5929044679189279,1763889646.1358745
95,111.09680171328972,5.969047546386719,2.3642857869466143,0.716199761595015,1763889646.1448684
96,111.11482439955313,4.96363639831543,3.3696969350179033,0.5955649000098504,1763889646.1538746
97,111.09863119403033,4.941463470458984,3.3918698628743487,0.5929044679189279,1763889646.163875
98,108.87797039806608,4.950761795043945,3.3825715382893877,0.5940201329893148,1763889646.172817
99,109.46901543323756,6.030082702636719,2.3032506306966143,0.7235231015442211,1763889646.1818748
100,109.65572615249145,7.943153381347656,0.39017995198567695,0.9530640380771496,1763889646.1909688
101,109.71710379643933,5.046844482421875,3.286488850911458,0.6055486720499791,1763889646.2000453
102,109.80837702191639,4.941225051879883,3.3921082814534502,0.5928758611222513,1763889646.2100375
103,107.8624687375522,4.968881607055664,3.364451726277669,0.5961942495367354,1763889646.2190206
104,108.55391681285614,6.964206695556641,1.3691266377766926,0.8356045309230862,1763889646.228986
105,106.91253390006722,8.031368255615234,0.30196507771809883,0.9636485528474865,1763889646.2380452
106,107.60705425377486,5.006313323974609,3.3270200093587237,0.6006855166149594,1763889646.24711
107,108.14931515472952,5.941867828369141,2.3914655049641924,0.7129385867738841,1763889646.2561028
108,108.75919336824927,4.947662353515625,3.385670979817708,0.5936482446325192,1763889646.265109
109,109.21412636898725,4.941701889038086,3.391631444295247,0.5929330747156045,1763889646.2751088
110,107.37179701813102,4.972696304321289,3.360637029012044,0.5966519582835608,1763889646.2840536
111,108.25692264795633,6.028175354003906,2.305157979329427,0.7232942471708084,1763889646.293109
112,108.6918654925785,7.9746246337890625,0.3587086995442707,0.956840135238459,1763889646.302069
113,109.27489948807307,5.048274993896484,3.2850583394368487,0.6057203128300386,1763889646.3111436
114,109.4592449017926,5.943059921264648,2.3902734120686846,0.713081620757267,1763889646.320144
115,109.78887406712946,4.973649978637695,3.3596833546956377,0.5967663854702671,1763889646.3291438
116,110.05375475863099,4.973649978637695,3.3596833546956377,0.5967663854702671,1763889646.3391438
117,108.04302288040931,4.973411560058594,3.3599217732747393,0.5967377786735905,1763889646.3481166
118,108.72379787121997,5.972146987915039,2.361186345418294,0.7165716499518106,1763889646.3571448
119,109.13185737427284,7.943391799926758,0.3899415334065754,0.9530926448738262,1763889646.365995
120,109.90410658907345,5.019187927246094,3.3141454060872393,0.602230283635495,1763889646.3760693
121,107.77562937254855,4.944801330566406,3.388532002766927,0.5933049630724001,1763889646.3860714
122,106.21623194960254,4.973888397216797,3.359444936116536,0.5967949922669437,1763889646.395036
123,107.2831132192565,6.975889205932617,1.357444127400716,0.8370062639602389,1763889646.4040704
124,107.9641096607244,4.94384765625,3.389485677083333,0.5931905358856938,1763889646.4130712
125,108.59158863978953,4.970550537109375,3.362782796223958,0.5963944971134715,1763889646.4220707
126,109.09651514316128,5.951642990112305,2.3816903432210283,0.7141114654376242,1763889646.4310696
127,109.50222271223993,4.9724578857421875,3.3608754475911455,0.5966233514868842,1763889646.4400635
128,109.8391611987133,4.9800872802734375,3.3532460530598955,0.5975387689805349,1763889646.44907
129,110.07751277938573,4.971981048583984,3.3613522847493487,0.596566137893531,1763889646.4580576
130,110.3147305991353,6.953954696655273,1.3793786366780598,0.8343744386659929,1763889646.4670722
131,110.43799976626937,4.965782165527344,3.3675511678059893,0.5958223611799397,1763889646.47607
132,110.57835497875917,4.973411560058594,3.3599217732747393,0.5967377786735905,1763889646.48507
133,110.68475079272415,5.942344665527344,2.3909886678059893,0.7129958003672373,1763889646.4940703
134,110.7692787798747,3.9718151092529297,4.361518224080403,0.4765606258352514,1763889646.5040696
